Source	Cluster	RA_ICRS	DE_ICRS	Gmag	plx	e_plx
     45198178534988672	Hyades  	062.49038	+15.41689	14.608	21.323	 0.020
   3405220088550711808	Hyades  	072.70264	+16.21034	 7.152	19.850	 0.032
   3405338148611960448	Hyades  	074.65936	+16.22227	15.321	20.124	 0.084
   3338847893045082880	Hyades  	080.16553	+10.56964	15.952	18.330	 0.074
   3410505784542875008	Hyades  	069.72843	+19.18207	12.913	20.017	 0.035
   3410466133406341504	Hyades  	069.12872	+19.09089	14.411	15.653	 0.225
   3410390468964390400	Hyades  	069.16276	+18.61559	12.315	23.707	 0.030
   3410529355323453312	Hyades  	070.05341	+19.28592	12.564	22.207	 0.019
   3410453484725565312	Hyades  	068.42515	+19.01389	10.269	20.904	 0.034
   3410439745127430016	Hyades  	068.42891	+18.76626	13.984	24.143	 0.027
    145916050683920128	Hyades  	067.41286	+22.88257	10.855	16.856	 0.023
    145919658456448128	Hyades  	067.65958	+22.90782	11.918	19.524	 0.099
    145830533592284288	Hyades  	067.50259	+22.37485	16.168	24.661	 0.072
    145784835140102016	Hyades  	066.32627	+23.06063	12.971	20.548	 0.037
   3312602348628348032	Hyades  	068.63450	+15.82747	 9.407	19.132	 0.037
   3312440445540818304	Hyades  	067.81865	+15.00323	16.117	21.128	 0.062
   3312406429399957760	Hyades  	067.67803	+14.66143	15.223	24.545	 0.051
   3312644885984344704	Hyades  	068.24816	+15.81886	 8.469	21.277	 0.012
   3312348872541805184	Hyades  	064.22747	+16.35681	13.208	21.074	 0.033
   3312520946111619072	Hyades  	067.30192	+15.27381	11.552	21.323	 0.019
   3312613000147191808	Hyades  	067.93732	+15.62925	11.263	21.874	 0.036
   3312381071912436864	Hyades  	064.47972	+16.54439	12.964	22.345	 0.058
   3312628358950130176	Hyades  	067.66250	+15.69177	 5.410	21.357	 0.009
   3312564037520033792	Hyades  	067.96910	+15.49938	10.498	21.842	 0.008
   3312575685471393664	Hyades  	068.64758	+15.50451	 7.773	21.560	 0.027
     44388010264995200	Hyades  	055.19164	+17.57983	16.269	24.044	 0.057
   3413860050920329344	Hyades  	078.59895	+20.53154	15.131	19.433	 0.072
   3413860050922284672	Hyades  	078.59867	+20.53121	15.022	19.631	 0.125
   3307198077178624128	Hyades  	066.06453	+12.24724	14.697	19.619	 0.010
   3307489031146701696	Hyades  	068.36302	+13.04539	12.263	23.208	 0.041
   3307528033746225664	Hyades  	068.44480	+13.25181	 6.501	21.697	 0.002
   3307504222447587584	Hyades  	068.10735	+13.11315	10.509	21.392	 0.028
   3307516660672931584	Hyades  	068.77367	+13.17360	13.729	21.354	 0.011
   3307355272981718272	Hyades  	067.31811	+12.36029	13.474	21.071	 0.038
   3307342353720064384	Hyades  	067.73940	+12.30371	12.841	24.583	 0.058
   3307371215900262784	Hyades  	067.80305	+12.47727	15.410	20.422	 0.056
     69023083679564672	Hyades  	051.70726	+24.65860	18.751	23.485	 0.101
     39305036729495936	Hyades  	060.92600	+14.99122	15.039	24.100	 0.041
     47881811540636800	Hyades  	065.98657	+18.63880	15.481	16.911	 0.072
     47803952373768960	Hyades  	064.01544	+18.85908	13.000	20.978	 0.098
     47729215646206080	Hyades  	064.46149	+18.47506	12.716	21.379	 0.041
     47804394753757056	Hyades  	064.05522	+18.88437	11.196	22.023	 0.065
     47813500084423296	Hyades  	064.35531	+19.02978	10.349	20.915	 0.055
     48000730595736960	Hyades  	066.98691	+19.06070	10.797	16.913	 0.016
     47715063730746880	Hyades  	064.64157	+18.36459	14.620	21.903	 0.030
     47917816253918720	Hyades  	066.31112	+18.97346	11.949	18.956	 0.054
     47760521664503296	Hyades  	065.11559	+18.89706	14.012	19.788	 0.034
     47917511308704128	Hyades  	066.42469	+19.01310	13.705	16.179	 0.035
     47751828650825856	Hyades  	065.05888	+18.70197	17.412	20.495	 0.080
     47965443143743488	Hyades  	066.23850	+19.04186	 5.868	21.117	 0.119
     47982794811614080	Hyades  	066.08776	+19.18062	15.161	21.192	 0.060
   3307650109600736000	Hyades  	067.20947	+13.04754	 4.951	20.723	 0.079
   3307843524864280192	Hyades  	067.09388	+13.82268	14.918	20.581	 0.089
   3307645131734449408	Hyades  	066.72689	+13.13811	10.084	20.786	 0.012
   3307992336891315968	Hyades  	069.96284	+12.72841	 9.659	22.896	 0.020
   3307717596422556928	Hyades  	066.46573	+13.50259	13.939	22.704	 0.015
   3307782570688378496	Hyades  	067.65615	+13.72432	 5.326	21.482	 0.080
   3307844864893938304	Hyades  	067.01893	+13.86786	 8.831	20.752	 0.017
     66556672943906432	Hyades  	057.43103	+24.31771	12.851	24.124	 0.063
   3289809060267929856	Hyades  	073.48793	+09.26632	14.495	24.931	 0.066
   3289865341519273088	Hyades  	072.98900	+09.28136	15.242	24.210	 0.046
    168422783123428352	Hyades  	058.82818	+30.89477	15.374	22.805	 0.027
   3295209414705918080	Hyades  	075.40726	+12.41632	10.891	19.441	 0.011
   3300725905060807936	Hyades  	065.62563	+10.43460	11.838	20.895	 0.019
   3414200143611145216	Hyades  	079.22333	+21.39360	15.931	19.109	 0.033
   3414200139316713600	Hyades  	079.22398	+21.39446	13.972	19.189	 0.021
     50756415973201152	Hyades  	057.27307	+18.83773	14.269	16.640	 0.034
   3314597408180024960	Hyades  	066.99716	+18.75895	12.959	19.043	 0.041
   3314581984953794816	Hyades  	067.25474	+18.67355	12.274	23.138	 0.010
   3291734202048545792	Hyades  	076.47569	+10.58075	13.821	23.341	 0.037
   3300059394856687488	Hyades  	063.95085	+08.96611	13.624	24.732	 0.022
   3300315443626615040	Hyades  	062.45630	+09.30547	 9.629	27.735	 0.025
     43538293935879680	Hyades  	058.77775	+16.99837	 8.735	24.398	 0.030
     43615122310787840	Hyades  	058.29251	+17.32696	 5.868	23.133	 0.057
     43789772861265792	Hyades  	057.60460	+17.24641	 9.200	20.953	 0.043
   3405082374719674240	Hyades  	072.24869	+15.60474	14.182	21.229	 0.246
   3405127244241184256	Hyades  	072.21565	+15.94745	 9.469	16.347	 0.017
   3405113740864365440	Hyades  	072.38424	+15.88863	 7.583	20.618	 0.027
   3277175602945236608	Hyades  	057.89328	+07.37305	15.056	27.697	 0.055
   3277175602945236352	Hyades  	057.89441	+07.37364	13.734	27.608	 0.044
   3409550652537334656	Hyades  	070.11831	+18.08760	13.679	25.476	 0.024
   3409480318150949248	Hyades  	071.18276	+18.40808	13.646	21.334	 0.127
   3277270538903180160	Hyades  	057.05019	+07.14627	10.240	27.385	 0.034
   3409548556593300480	Hyades  	069.93786	+18.09470	16.227	22.617	 0.038
   3408463510414294784	Hyades  	073.74346	+19.48526	 6.274	15.927	 0.013
   3408317000489415296	Hyades  	074.86536	+19.34359	14.268	21.322	 0.023
   3408504261063819520	Hyades  	073.68420	+19.68072	12.843	22.014	 0.037
    148183866430358016	Hyades  	070.03892	+25.59213	10.089	22.591	 0.033
    148184656704340352	Hyades  	070.02872	+25.61241	13.145	23.406	 0.003
   3397032128539658368	Hyades  	084.26576	+17.04018	 5.468	19.102	 0.070
     70298895126196864	Hyades  	055.89879	+26.35841	13.861	26.759	 0.010
    164216120356193664	Hyades  	061.36845	+28.92917	15.359	19.040	 0.053
   3291151392166490496	Hyades  	075.16575	+09.12609	16.625	17.654	 0.038
   3304412601908736512	Hyades  	063.61407	+12.43526	 7.878	21.134	 0.006
   3304478125929665152	Hyades  	062.77738	+12.79666	16.541	23.306	 0.075
   3304337251002413952	Hyades  	062.11164	+12.19180	10.703	21.506	 0.033
   3304096595394580608	Hyades  	064.04578	+11.53370	15.855	21.916	 0.039
   3311906770084019712	Hyades  	064.36773	+14.90099	13.276	20.172	 0.037
   3311804515502788352	Hyades  	063.27393	+15.24770	14.382	22.210	 0.068
   3311934086075988864	Hyades  	064.46560	+15.22707	14.246	20.971	 0.026
   3311785239689504512	Hyades  	062.81140	+15.08627	17.149	22.247	 0.110
   3311883817778820480	Hyades  	065.15178	+15.09536	 5.180	21.126	 0.033
   3291495436226226688	Hyades  	074.83294	+10.38597	12.811	22.031	 0.018
   3291312951656888320	Hyades  	073.65783	+09.40905	14.657	21.669	 0.047
   3388751431591386240	Hyades  	077.73593	+13.12193	13.874	22.243	 0.042
   3408679804966891264	Hyades  	075.77659	+19.67863	15.891	16.778	 0.019
    151319978535712896	Hyades  	067.57140	+26.37375	14.972	18.145	 0.034
    151379150300399360	Hyades  	067.37859	+26.67134	 8.986	17.164	 0.025
    151312419393052032	Hyades  	067.29628	+26.24652	12.065	20.933	 0.010
    151374477375986176	Hyades  	067.40146	+26.57295	14.619	20.245	 0.016
   3227869206588911616	Hyades  	077.51011	+00.57641	18.381	23.217	 0.134
    146687018788948224	Hyades  	069.98841	+23.13764	10.750	23.045	 0.038
    146677879098433152	Hyades  	069.71421	+23.14974	 7.367	22.881	 0.032
    146740207663868032	Hyades  	069.12191	+23.34063	 5.903	22.082	 0.099
    146727391481452544	Hyades  	069.24265	+23.27716	17.236	20.281	 0.105
    146717014840345216	Hyades  	069.93638	+23.53260	15.702	19.235	 0.019
    146712303261194624	Hyades  	070.04625	+23.42045	17.116	20.000	 0.056
    146592838746224384	Hyades  	070.71776	+23.33939	13.761	18.377	 0.003
    146698078328904064	Hyades  	070.02470	+23.30438	 9.173	16.666	 0.013
    168774798644094592	Hyades  	059.13855	+31.95661	12.733	20.630	 0.039
     44052178182130816	Hyades  	055.51916	+16.42166	14.873	23.437	 0.061
   3391728565481255040	Hyades  	075.40053	+13.93292	10.745	23.398	 0.029
   3391658329880811776	Hyades  	075.70190	+13.63264	16.193	18.081	 0.025
   3391712038447198080	Hyades  	075.78220	+13.73059	 8.786	18.597	 0.018
   3388509470313327104	Hyades  	078.72086	+12.88846	16.038	20.132	 0.049
    150982364040857472	Hyades  	067.44734	+25.48832	18.287	20.477	 0.130
   3408234502757515648	Hyades  	074.59300	+19.31703	15.949	16.876	 0.031
   3289363105224130944	Hyades  	073.70386	+07.73888	13.451	25.461	 0.018
   3301997524618877568	Hyades  	059.79302	+09.28394	15.960	23.772	 0.056
     53725750202606208	Hyades  	062.16786	+23.55713	12.559	21.665	 0.065
    144171233106399104	Hyades  	067.81588	+20.13300	 8.394	21.652	 0.025
   3302846072717868416	Hyades  	058.84237	+09.78835	14.564	28.593	 0.020
   3410154456217987584	Hyades  	070.71263	+19.48701	13.734	20.578	 0.026
   3410118477275889024	Hyades  	071.51172	+19.46817	16.833	20.294	 0.060
   3410076150374417408	Hyades  	071.02830	+19.03535	15.575	20.313	 0.028
     42716408993806080	Hyades  	053.14434	+16.15326	12.981	20.568	 0.058
     38354680725946240	Hyades  	058.75658	+12.48554	 9.766	21.715	 0.015
     38329666836450304	Hyades  	059.56042	+12.62797	15.111	21.914	 0.046
     40470720915966208	Hyades  	058.72235	+16.31552	12.957	22.551	 0.112
   3312025001943976064	Hyades  	065.80252	+15.71279	14.345	21.657	 0.062
   3312052249216467328	Hyades  	064.94887	+15.62754	 3.290	22.003	 0.120
   3312281634829711488	Hyades  	064.55461	+16.09803	14.774	20.648	 0.044
   3312281669189449472	Hyades  	064.58083	+16.08823	 9.287	22.159	 0.030
   3312197934506930944	Hyades  	063.89091	+15.70617	10.432	21.996	 0.030
   3312025586058376704	Hyades  	065.85589	+15.76301	10.019	24.147	 0.039
   3312136499294830848	Hyades  	063.94337	+15.40060	 6.203	21.339	 0.011
     38670343642226816	Hyades  	058.44438	+13.39193	14.832	24.163	 0.025
     38929141191925760	Hyades  	060.18786	+13.90626	13.330	21.594	 0.065
     51902691204229888	Hyades  	061.76432	+20.28060	14.685	30.023	 0.066
     51995909173956352	Hyades  	063.01465	+20.83115	14.963	24.540	 0.069
   3314294771901304192	Hyades  	068.48158	+18.38062	14.998	21.513	 0.041
   3314393590508675456	Hyades  	066.59089	+18.00016	14.328	19.574	 0.021
   3419526585958441216	Hyades  	075.16259	+24.38262	16.565	17.645	 0.033
   3393094021484216192	Hyades  	076.78867	+15.61362	12.773	22.311	 0.026
   3308808002721345280	Hyades  	071.30517	+14.72398	18.641	19.406	 0.097
   3308851433430549632	Hyades  	071.03542	+14.71479	15.490	21.748	 0.062
   3309006602007842048	Hyades  	071.62700	+15.47194	 8.126	20.360	 0.002
   3308957845537774976	Hyades  	071.38816	+15.05063	18.130	20.435	 0.200
   3308896238528440448	Hyades  	071.89762	+14.88898	10.928	20.897	 0.012
   4016309615972923648	ComaBer 	184.62108	+32.74886	 6.616	11.944	 0.020
   3956537616971055360	ComaBer 	193.98074	+22.92016	17.406	11.146	 0.055
   4010203993544316032	ComaBer 	184.96087	+28.46432	 6.588	11.675	 0.005
   4010214778206706048	ComaBer 	185.15078	+28.45200	17.198	12.006	 0.028
   4010324591930017920	ComaBer 	185.83724	+28.92078	17.973	12.121	 0.045
   4006512177095553280	ComaBer 	179.91254	+27.14630	17.667	11.152	 0.159
   4006473213152260736	ComaBer 	179.77165	+26.74292	13.604	11.185	 0.016
   4006703041146508416	ComaBer 	182.69201	+27.28147	 5.960	11.488	 0.038
   3960536716855239936	ComaBer 	189.48456	+25.86256	14.041	11.687	 0.009
   3960936801648700928	ComaBer 	191.12489	+24.93404	13.778	12.114	 0.012
   4002496794990367360	ComaBer 	184.59094	+25.40354	18.130	12.142	 0.126
   4002505586787874560	ComaBer 	183.88109	+25.06696	16.037	11.302	 0.028
   3925960409056374016	ComaBer 	180.88623	+17.47107	14.473	10.929	 0.026
   3953951879155969920	ComaBer 	184.65069	+23.12004	 8.554	11.331	 0.620
   3953816570505994880	ComaBer 	185.94667	+23.24565	11.245	11.755	 0.018
   3953836670952932224	ComaBer 	185.98129	+23.41443	14.118	11.350	 0.015
   3953787429152384256	ComaBer 	186.83615	+23.32981	10.107	11.898	 0.002
   3954074577781239936	ComaBer 	185.80005	+23.93746	14.989	11.122	 0.016
   3953900747569804928	ComaBer 	184.82991	+23.03463	 6.215	11.711	 0.020
   3954070042295789824	ComaBer 	186.04528	+23.99335	15.032	12.114	 0.018
   3953772074643910784	ComaBer 	186.34369	+23.22904	 8.447	11.576	 0.059
   3953876974926061056	ComaBer 	186.35433	+23.84795	12.817	11.198	 0.026
   3959503725681020032	ComaBer 	190.66185	+25.16036	13.695	11.067	 0.013
   3959582478201258496	ComaBer 	188.82264	+24.46502	13.463	11.126	 0.009
   3959379102909992576	ComaBer 	190.77738	+24.25475	15.153	11.851	 0.012
   3959212286380277632	ComaBer 	188.39252	+24.28295	 6.230	11.539	 0.013
   3961053551744388352	ComaBer 	191.13153	+25.78910	18.422	11.988	 0.117
   3960979957480124544	ComaBer 	191.67721	+25.40006	17.166	11.398	 0.054
   3960130997064687616	ComaBer 	186.53526	+24.65867	14.727	12.004	 0.024
   3960046330373501696	ComaBer 	187.90210	+24.87419	16.801	11.558	 0.019
   3960449099522357376	ComaBer 	187.86549	+25.39436	13.970	11.906	 0.021
   3960080316450597376	ComaBer 	186.50103	+24.15577	13.559	11.493	 0.076
   3960475762679374208	ComaBer 	188.63076	+25.75004	12.534	11.918	 0.072
   3952684039169530752	ComaBer 	187.35375	+21.78045	12.898	12.132	 0.016
   4006897212323689088	ComaBer 	180.42395	+27.48645	17.583	11.113	 0.116
   3956998694596150912	ComaBer 	195.14651	+23.65172	 8.132	11.613	 0.017
   4002733774106104192	ComaBer 	181.92395	+24.21644	11.836	10.738	 0.038
   4002671479900209536	ComaBer 	181.09387	+24.02138	15.769	11.679	 0.027
   4002543008838439296	ComaBer 	184.33914	+25.48121	16.317	11.434	 0.041
   4002550293102977152	ComaBer 	184.46206	+25.57130	 7.751	11.205	 0.021
   4002627533794888960	ComaBer 	181.63802	+23.86452	16.542	11.847	 0.019
   4002921034680029056	ComaBer 	181.09693	+24.82065	 9.871	12.133	 0.006
   4002824896132242816	ComaBer 	182.03835	+24.72506	16.521	11.665	 0.092
   4002565308308607616	ComaBer 	184.03484	+25.76033	 7.976	11.732	 0.032
   4010481375416160000	ComaBer 	188.25255	+27.71239	10.917	12.165	 0.025
   4010499895315622656	ComaBer 	188.96796	+27.84476	16.983	11.323	 0.009
   4010812263992578048	ComaBer 	187.33489	+28.43432	16.000	11.116	 0.017
   4010829306422806272	ComaBer 	187.11485	+28.56221	15.329	11.568	 0.024
   3954790802231914496	ComaBer 	192.86161	+21.54541	17.429	11.617	 0.060
   3952978708285528960	ComaBer 	186.73599	+22.67396	14.192	11.436	 0.024
   4003180691222880896	ComaBer 	183.17820	+25.22841	16.517	11.259	 0.064
   4003406537783052416	ComaBer 	183.22176	+26.25036	11.098	11.592	 0.007
   4003147224837702272	ComaBer 	182.94819	+24.87131	17.266	11.986	 0.081
   3959945037865209216	ComaBer 	187.78398	+24.27636	18.535	11.811	 0.178
   3959965486205062528	ComaBer 	187.75228	+24.56713	 5.412	12.023	 0.037
   3959922399093081216	ComaBer 	187.01883	+24.35208	15.216	11.882	 0.015
   3960008298439044864	ComaBer 	187.42047	+24.52070	 9.489	11.376	 0.013
   3960032041018245120	ComaBer 	187.33391	+24.74284	16.755	12.174	 0.043
   3959841756787187456	ComaBer 	187.52023	+24.04272	14.475	11.356	 0.003
   3959638140977409152	ComaBer 	188.89197	+25.01714	16.591	11.773	 0.019
   3957357582063045120	ComaBer 	194.48561	+24.82165	14.627	12.032	 0.022
   1459368662422928384	ComaBer 	197.92492	+25.96275	11.514	11.760	 0.021
   1459518299083767808	ComaBer 	195.85978	+25.65240	17.352	11.657	 0.043
   4011113186581046528	ComaBer 	189.32257	+29.35320	17.826	11.575	 0.060
   4011331164761568512	ComaBer 	189.03665	+29.80296	15.401	11.891	 0.093
   4026284385460203904	ComaBer 	180.22335	+30.82422	15.536	12.223	 0.048
   3958685998266790272	ComaBer 	188.33334	+22.40649	10.081	11.916	 0.081
   3958585461673131520	ComaBer 	194.45251	+26.66015	15.341	11.817	 0.018
   4001595504693460480	ComaBer 	183.43285	+22.88795	 7.963	11.453	 0.119
   4001382061998604288	ComaBer 	179.72545	+23.85237	15.021	10.955	 0.024
   3953625839598043008	ComaBer 	185.60310	+22.46410	 8.409	11.672	 0.024
   3957929976648711808	ComaBer 	191.84442	+24.76347	19.215	12.218	 0.162
   3958058555085345280	ComaBer 	192.25169	+25.35984	11.547	12.291	 0.013
   3958022924036722048	ComaBer 	193.04835	+25.37346	 8.736	11.753	 0.023
   3958248976756278272	ComaBer 	194.76281	+25.51877	16.477	11.181	 0.027
   4008433608024885632	ComaBer 	185.78494	+25.85134	 8.958	11.307	 0.031
   4008364338792386304	ComaBer 	186.25934	+25.56063	 8.020	11.459	 0.026
   4008314551531430784	ComaBer 	185.56030	+25.44896	17.209	11.478	 0.042
   4008390933229933184	ComaBer 	186.90979	+25.91207	 6.629	11.855	 0.008
   4008434844975468928	ComaBer 	185.86746	+25.89438	11.687	11.608	 0.019
   4008342726516877312	ComaBer 	185.62624	+25.84612	 4.587	11.892	 0.168
   4008422028793075328	ComaBer 	186.01436	+25.85119	 6.639	10.208	 0.454
   4008227724472564864	ComaBer 	185.36136	+24.99699	 7.326	11.410	 0.017
   3958873739878027392	ComaBer 	189.54767	+23.55610	12.980	11.480	 0.036
   3958947235358426496	ComaBer 	187.73905	+22.77080	13.938	12.128	 0.009
   3950889739272160768	ComaBer 	181.35291	+18.91686	14.739	11.114	 0.027
   3950889734977799296	ComaBer 	181.35358	+18.91721	16.321	11.053	 0.091
   3950758897388449152	ComaBer 	184.47370	+20.37671	15.292	11.997	 0.195
   3951753543094717184	ComaBer 	182.08101	+21.08263	16.017	11.584	 0.018
   3951789723899244800	ComaBer 	182.69121	+21.10143	14.747	11.352	 0.022
   4001643230370061056	ComaBer 	183.61047	+23.23399	14.489	10.996	 0.005
   4011691010005942144	ComaBer 	187.14419	+29.54491	17.865	11.723	 0.013
   3955895059799912320	ComaBer 	191.77799	+22.61679	 8.240	12.007	 0.005
   1464103812327049984	ComaBer 	194.40355	+28.97907	10.041	10.837	 0.067
   4009295144104998912	ComaBer 	187.08790	+28.04054	10.145	12.017	 0.003
   4009440382718550272	ComaBer 	184.17174	+26.77747	16.141	11.684	 0.045
   4009508689878952832	ComaBer 	185.41950	+27.13080	13.208	11.453	 0.001
   4009455054326835968	ComaBer 	184.15536	+26.89944	15.062	11.520	 0.017
   4009518100151157248	ComaBer 	185.48394	+27.30947	 8.387	11.686	 0.042
   4009300950900755968	ComaBer 	186.95116	+28.19437	 9.500	12.221	 0.014
   4015267996208925568	ComaBer 	184.96839	+31.16603	19.480	12.563	 0.288
